year,stage,rider_name,position,won,stage_type,elevation,distance_km,pcs_ranking,rider_type,gap_pct,hist_stage_wins,PCS_points
2023,2,Forbidden,92,0,hilly,2949,208.9,0,Classic,4.0816,0,0
2023,2,Daniel Oss,93,0,hilly,2949,208.9,0,Classic,4.5991,2,0
2023,2,Krists Neilands,94,0,hilly,2949,208.9,358,Classic,4.5991,9,106
2023,2,Marc Soler,95,0,hilly,2949,208.9,141,Climber,4.5991,11,184
2023,2,Rasmus Tiller,96,0,hilly,2949,208.9,155,Classic,4.5991,6,257
2023,2,Valentin Ferron,97,0,hilly,2949,208.9,665,Classic,4.5991,4,77
2023,2,Simon Guglielmi,98,0,hilly,2949,208.9,977,Climber,4.5991,0,20
2023,2,Florian Vermeersch,99,0,hilly,2949,208.9,80,Classic,4.5991,1,366
2023,2,Silvan Dillier,100,0,hilly,2949,208.9,698,Classic,4.5991,8,30
2023,2,Jasper Stuyven,101,0,hilly,2949,208.9,65,Classic,4.5991,9,540
2023,2,Forbidden,102,0,hilly,2949,208.9,0,Classic,4.5991,0,0
2023,2,Nils Politt,103,0,hilly,2949,208.9,256,Classic,4.791,8,189
2023,2,Guillaume Boivin,104,0,hilly,2949,208.9,627,Classic,4.9421,5,10
2023,2,Simon Clarke,105,0,hilly,2949,208.9,1108,Classic,4.9421,7,10
2023,2,Jonas Rickaert,106,0,hilly,2949,208.9,663,Classic,4.9421,1,25
2023,2,Forbidden,107,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,Nans Peters,108,0,hilly,2949,208.9,917,Classic,4.9421,3,90
2023,2,Benoît Cosnefroy,109,0,hilly,2949,208.9,47,Classic,4.9421,25,838
2023,2,Oliver Naesen,110,0,hilly,2949,208.9,357,Classic,4.9421,5,107
2023,2,Nikias Arndt,111,0,hilly,2949,208.9,1595,Hills,4.9421,7,10
2023,2,Marco Haller,112,0,hilly,2949,208.9,416,Classic,4.9421,6,48
2023,2,Page not found,113,0,hilly,2949,208.9,0,Sprint,4.9421,0,0
2023,2,Wout Poels,114,0,hilly,2949,208.9,387,Climber,4.9421,26,142
2023,2,Forbidden,115,0,hilly,2949,208.9,0,Classic,4.9421,0,0
2023,2,Stan Dewulf,116,0,hilly,2949,208.9,219,Classic,4.9421,1,240
2023,2,Peter Sagan,117,0,hilly,2949,208.9,0,Classic,4.9421,121,0
2023,2,Pierre Latour,118,0,hilly,2949,208.9,1019,GC,4.9421,7,234
2023,2,Anthony Turgis,119,0,hilly,2949,208.9,126,Classic,4.9421,7,312
2023,2,James Shaw,120,0,hilly,2949,208.9,619,GC,4.9421,0,32
2023,2,Andrey Amador,121,0,hilly,2949,208.9,0,GC,4.9421,2,5
2023,2,Matteo Jorgenson,122,0,hilly,2949,208.9,32,GC,4.9421,5,590
2023,2,Quinn Simmons,123,0,hilly,2949,208.9,91,Hills,4.9421,8,160
2023,2,Christophe Laporte,124,0,hilly,2949,208.9,49,Classic,4.9421,34,554
2023,2,Tim Declercq,125,0,hilly,2949,208.9,0,Classic,4.9421,0,15
2023,2,Lawson Craddock,126,0,hilly,2949,208.9,0,TT,4.9421,2,26
2023,2,Kasper Asgreen,127,0,hilly,2949,208.9,530,TT,4.9421,14,64
2023,2,Biniam Girmay,128,0,hilly,2949,208.9,54,Classic,4.9421,18,413
2023,2,Jordi Meeus,129,0,hilly,2949,208.9,30,Classic,4.9421,19,608
2023,2,Frederik Frison,130,0,hilly,2949,208.9,1065,Classic,4.9421,0,25
2023,2,Rigoberto Urán,131,0,hilly,2949,208.9,0,Climber,4.9421,14,82
2023,2,Caleb Ewan,132,0,hilly,2949,208.9,0,Sprint,4.9421,65,70
2023,2,Luka Mezgec,133,0,hilly,2949,208.9,760,Hills,4.9421,19,31
2023,2,Ben Turner,134,0,hilly,2949,208.9,113,Hills,4.9421,3,189
2023,2,Forbidden,135,0,hilly,2949,208.9,0,TT,4.9421,0,0
2023,2,Simon Geschke,136,0,hilly,2949,208.9,0,Climber,4.9421,3,208
2023,2,Forbidden,137,0,hilly,2949,208.9,0,GC,4.9421,0,0
2023,2,Laurent Pichon,138,0,hilly,2949,208.9,0,Classic,6.3666,3,113
2023,2,Adrien Petit,139,0,hilly,2949,208.9,1952,Classic,6.3666,9,15
2023,2,Sam Welsford,140,0,hilly,2949,208.9,255,Sprint,6.3666,13,255
2023,2,Dion Smith,141,0,hilly,2949,208.9,642,Hills,6.3666,2,50
2023,2,Kevin Vermaerke,142,0,hilly,2949,208.9,175,GC,6.3666,0,140
2023,2,Nils Eekhoff,143,0,hilly,2949,208.9,584,Classic,6.3666,2,0
2023,2,Page not found,144,0,hilly,2949,208.9,0,Hills,6.3666,0,0
2023,2,Georg Zimmermann,145,0,hilly,2949,208.9,161,Classic,6.3666,5,300
2023,2,Phil Bauhaus,146,0,hilly,2949,208.9,258,Sprint,6.3666,22,107
2023,2,Axel Zingle,147,0,hilly,2949,208.9,319,Classic,6.3666,6,170
2023,2,Ramon Sinkeldam,148,0,hilly,2949,208.9,0,Classic,6.3666,7,0
2023,2,Luca Mozzato,149,0,hilly,2949,208.9,135,Classic,6.3666,3,332
2023,2,Jacopo Guarnieri,150,0,hilly,2949,208.9,0,Classic,6.3666,4,15
2023,2,Forbidden,151,0,hilly,2949,208.9,0,GC,6.3666,0,0
2023,2,Jonas Abrahamsen,152,0,hilly,2949,208.9,94,Classic,6.3666,4,207
2023,2,Alexander Kristoff,153,0,hilly,2949,208.9,633,Classic,6.3666,98,380
2023,2,Page not found,154,0,hilly,2949,208.9,0,GC,6.3666,0,0
2023,2,Elmar Reinders,155,0,hilly,2949,208.9,484,Classic,6.3666,0,91
2023,2,Dylan Groenewegen,156,0,hilly,2949,208.9,34,Sprint,6.3666,81,692
2023,2,Yves Lampaert,157,0,hilly,2949,208.9,632,Classic,6.3666,16,25
2023,2,Michael Mørkøv,158,0,hilly,2949,208.9,0,Classic,6.3666,5,35
2023,2,Fabio Jakobsen,159,0,hilly,2949,208.9,1605,Sprint,6.3666,46,10
2023,2,Forbidden,160,0,hilly,2949,208.9,0,GC,6.3666,0,0
2023,2,Yevgeniy Fedorov,161,0,hilly,2949,208.9,132,Classic,7.012,12,290
2023,2,Mark Cavendish,162,0,hilly,2949,208.9,0,Sprint,7.012,165,190
2023,2,Cees Bol,163,0,hilly,2949,208.9,396,Sprint,7.012,6,136
2023,2,Gianni Moscon,164,0,hilly,2949,208.9,557,Classic,7.012,11,75
2023,2,Alexis Renard,165,0,hilly,2949,208.9,173,Classic,7.012,0,284
2023,2,Page not found,166,0,hilly,2949,208.9,0,TT,7.012,0,0
2023,2,John Degenkolb,167,0,hilly,2949,208.9,678,Classic,7.012,48,73
2023,2,Forbidden,168,0,hilly,2949,208.9,0,Classic,7.012,0,0
2023,2,Mikkel Bjerg,169,0,hilly,2949,208.9,424,TT,7.012,1,62
2023,2,Rémi Cavagna,170,0,hilly,2949,208.9,347,TT,7.012,13,124
2023,2,Page not found,171,0,hilly,2949,208.9,0,Classic,7.012,0,0
2023,2,Luke Durbridge,172,0,hilly,2949,208.9,770,TT,7.012,15,30
2023,2,Matteo Trentin,173,0,hilly,2949,208.9,73,Classic,7.012,32,295
2023,2,Forbidden,174,0,hilly,2949,208.9,0,Classic,7.4074,0,0
2023,3,Jasper Philipsen,1,1,hilly,2667,193.5,8,Sprint,0.0,61,848
2023,3,Phil Bauhaus,2,0,hilly,2667,193.5,258,Sprint,0.0,22,107
2023,3,Caleb Ewan,3,0,hilly,2667,193.5,0,Sprint,0.0,65,70
2023,3,Fabio Jakobsen,4,0,hilly,2667,193.5,1605,Sprint,0.0,46,10
2023,3,Page not found,5,0,hilly,2667,193.5,0,Classic,0.0,0,0
2023,3,Mark Cavendish,6,0,hilly,2667,193.5,0,Sprint,0.0,165,190
2023,3,Jordi Meeus,7,0,hilly,2667,193.5,30,Classic,0.0,19,608
2023,3,Dylan Groenewegen,8,0,hilly,2667,193.5,34,Sprint,0.0,81,692
2023,3,Mads Pedersen,9,0,hilly,2667,193.5,28,Classic,0.0,60,488
2023,3,Bryan Coquard,10,0,hilly,2667,193.5,145,Sprint,0.0,55,317
2023,3,Biniam Girmay,11,0,hilly,2667,193.5,54,Classic,0.0,18,413
2023,3,Luca Mozzato,12,0,hilly,2667,193.5,135,Classic,0.0,3,332
2023,3,Sam Welsford,13,0,hilly,2667,193.5,255,Sprint,0.0,13,255
2023,3,Alexander Kristoff,14,0,hilly,2667,193.5,633,Classic,0.0,98,380
2023,3,Page not found,15,0,hilly,2667,193.5,0,Classic,0.0,0,0
2023,3,Corbin Strong,16,0,hilly,2667,193.5,56,Hills,0.0,9,432
2023,3,Mike Teunissen,17,0,hilly,2667,193.5,143,Classic,0.0,8,199
2023,3,Alex Kirsch,18,0,hilly,2667,193.5,1125,TT,0.0,2,17
2023,3,Peter Sagan,19,0,hilly,2667,193.5,0,Classic,0.0,121,0
2023,3,Hugo Houle,20,0,hilly,2667,193.5,812,GC,0.0,3,25
2023,3,Alexis Renard,21,0,hilly,2667,193.5,173,Classic,0.0,0,284
2023,3,Guillaume Boivin,22,0,hilly,2667,193.5,627,Classic,0.0,5,10
2023,3,Victor Campenaerts,23,0,hilly,2667,193.5,257,TT,0.0,12,65
2023,3,Page not found,24,0,hilly,2667,193.5,0,Sprint,0.0,0,0
2023,3,Matej Mohorič,25,0,hilly,2667,193.5,176,Classic,0.0,25,167
2023,3,Forbidden,26,0,hilly,2667,193.5,0,Classic,0.0,0,0
2023,3,Forbidden,27,0,hilly,2667,193.5,0,GC,0.0,0,0
2023,3,Bob Jungels,28,0,hilly,2667,193.5,570,TT,0.0,27,10
2023,3,Jenthe Biermans,29,0,hilly,2667,193.5,239,Classic,0.0,3,172
2023,3,Oliver Naesen,30,0,hilly,2667,193.5,357,Classic,0.0,5,107
2023,3,Jonas Abrahamsen,31,0,hilly,2667,193.5,94,Classic,0.0,4,207
2023,3,Jasper Stuyven,32,0,hilly,2667,193.5,65,Classic,0.0,9,540
2023,3,Michael Mørkøv,33,0,hilly,2667,193.5,0,Classic,0.0,5,35
2023,3,Carlos Rodríguez,34,0,hilly,2667,193.5,0,GC,0.0,0,0
2023,3,Michael Woods,35,0,hilly,2667,193.5,1143,Climber,0.0,16,0
2023,3,Daniel Oss,36,0,hilly,2667,193.5,0,Classic,0.0,2,0
2023,3,Christophe Laporte,37,0,hilly,2667,193.5,49,Classic,0.0,34,554
2023,3,Romain Bardet,38,0,hilly,2667,193.5,0,Climber,0.0,11,0
2023,3,Forbidden,39,0,hilly,2667,193.5,0,GC,0.0,0,0
2023,3,Forbidden,40,0,hilly,2667,193.5,0,Classic,0.0,0,0
2023,3,Clément Berthet,41,0,hilly,2667,193.5,349,Climber,0.0,0,92
2023,3,Tom Pidcock,42,0,hilly,2667,193.5,9,Classic,0.0,13,821
2023,3,Jonas Vingegaard,43,0,hilly,2667,193.5,2,GC,0.0,54,1579
2023,3,Jai Hindley,44,0,hilly,2667,193.5,35,Climber,0.0,9,492
2023,3,Page not found,45,0,hilly,2667,193.5,0,Climber,0.0,0,0
2023,3,Forbidden,46,0,hilly,2667,193.5,0,TT,0.0,0,0
2023,3,Tony Gallopin,47,0,hilly,2667,193.5,0,Classic,0.0,12,175
2023,3,Louis Meintjes,48,0,hilly,2667,193.5,599,GC,0.0,7,205
2023,3,Axel Zingle,49,0,hilly,2667,193.5,319,Classic,0.0,6,170
2023,3,Nikias Arndt,50,0,hilly,2667,193.5,1595,Hills,0.0,7,10
2023,3,Georg Zimmermann,51,0,hilly,2667,193.5,161,Classic,0.0,5,300
2023,3,Guillaume Martin,52,0,hilly,2667,193.5,162,Climber,0.0,11,215
2023,3,Matteo Trentin,53,0,hilly,2667,193.5,73,Classic,0.0,32,295
2023,3,Cees Bol,54,0,hilly,2667,193.5,396,Sprint,0.0,6,136
2023,3,Pello Bilbao,55,0,hilly,2667,193.5,63,Climber,0.0,17,419
2023,3,Nelson Oliveira,56,0,hilly,2667,193.5,529,TT,0.0,6,71
2023,3,Ruben Guerreiro,57,0,hilly,2667,193.5,1413,Climber,0.0,5,161
2023,3,Tadej Pogačar,58,0,hilly,2667,193.5,1,Climber,0.0,117,1770
2023,3,Ramon Sinkeldam,59,0,hilly,2667,193.5,0,Classic,0.0,7,0
2023,3,Mikel Landa,60,0,hilly,2667,193.5,380,Climber,0.0,16,40
2023,3,Egan Bernal,61,0,hilly,2667,193.5,37,GC,0.0,23,483
2023,3,Victor Lafay,62,0,hilly,2667,193.5,297,GC,0.0,4,271
2023,3,Simon Yates,63,0,hilly,2667,193.5,208,Climber,0.0,36,928
2023,3,Jonas Rickaert,64,0,hilly,2667,193.5,663,Classic,0.0,1,25
2023,3,Harold Tejada,65,0,hilly,2667,193.5,71,Climber,0.0,2,370
2023,3,Adam Yates,66,0,hilly,2667,193.5,50,Climber,0.0,34,390
2023,3,Marco Haller,67,0,hilly,2667,193.5,416,Classic,0.0,6,48
2023,3,Giulio Ciccone,68,0,hilly,2667,193.5,25,Climber,0.0,13,439
2023,3,Steff Cras,69,0,hilly,2667,193.5,425,GC,0.0,1,46
2023,3,Page not found,70,0,hilly,2667,193.5,0,TT,0.0,0,0
2023,3,Forbidden,71,0,hilly,2667,193.5,0,Classic,0.0,0,0
2023,3,David Gaudu,72,0,hilly,2667,193.5,308,Climber,0.0,13,71
2023,3,Emanuel Buchmann,73,0,hilly,2667,193.5,667,GC,0.0,5,0
2023,3,Stan Dewulf,74,0,hilly,2667,193.5,219,Classic,0.0,1,240
2023,3,Wilco Kelderman,75,0,hilly,2667,193.5,566,GC,0.0,4,37
2023,3,Gorka Izagirre,76,0,hilly,2667,193.5,0,GC,0.0,9,27
2023,3,Quentin Pacher,77,0,hilly,2667,193.5,572,Hills,0.0,0,72
2023,3,Warren Barguil,78,0,hilly,2667,193.5,395,Climber,0.0,8,33
2023,3,Thibaut Pinot,79,0,hilly,2667,193.5,0,Climber,0.0,33,1146
2023,3,Valentin Madouas,80,0,hilly,2667,193.5,187,Classic,0.0,7,78
2023,3,Lilian Calmejane,81,0,hilly,2667,193.5,0,GC,0.0,12,0
2023,3,Lawson Craddock,82,0,hilly,2667,193.5,0,TT,0.0,2,26
2023,3,Stefan Küng,83,0,hilly,2667,193.5,369,TT,0.0,30,20
2023,3,Matthew Dinham,84,0,hilly,2667,193.5,757,Classic,0.0,0,37
2023,3,Simon Geschke,85,0,hilly,2667,193.5,0,Climber,0.0,3,208
2023,3,Tiesj Benoot,86,0,hilly,2667,193.5,291,Classic,0.0,4,593
2023,3,Jacopo Guarnieri,87,0,hilly,2667,193.5,0,Classic,0.0,4,15
2023,3,Luka Mezgec,88,0,hilly,2667,193.5,760,Hills,0.0,19,31
2023,3,Anthony Delaplace,89,0,hilly,2667,193.5,1202,Classic,0.0,2,62
2023,3,Forbidden,90,0,hilly,2667,193.5,0,GC,0.0,0,0
2023,3,Valentin Ferron,91,0,hilly,2667,193.5,665,Classic,0.0,4,77
2023,3,Anthony Perez,92,0,hilly,2667,193.5,1301,Classic,0.0,5,0
2023,3,Benoît Cosnefroy,93,0,hilly,2667,193.5,47,Classic,0.0,25,838
2023,3,Dylan Teuns,94,0,hilly,2667,193.5,366,GC,0.0,14,74
2023,3,Sepp Kuss,95,0,hilly,2667,193.5,69,Climber,0.0,12,228
2023,3,Rafał Majka,96,0,hilly,2667,193.5,341,Climber,0.0,16,339
2023,3,Nils Politt,97,0,hilly,2667,193.5,256,Classic,0.0,8,189
2023,3,Krists Neilands,98,0,hilly,2667,193.5,358,Classic,0.0,9,106
2023,3,Felix Gall,99,0,hilly,2667,193.5,7,Climber,0.0,2,857
2023,3,Felix Großschartner,100,0,hilly,2667,193.5,156,GC,0.0,9,193
2023,3,Elmar Reinders,101,0,hilly,2667,193.5,484,Classic,0.0,0,91
2023,3,Kasper Asgreen,102,0,hilly,2667,193.5,530,TT,0.0,14,64
2023,3,Jonathan Castroviejo,103,0,hilly,2667,193.5,1599,TT,0.1648,11,38
2023,3,Forbidden,104,0,hilly,2667,193.5,0,GC,0.2177,0,0
2023,3,Nils Eekhoff,105,0,hilly,2667,193.5,584,Classic,0.2177,2,0
2023,3,Page not found,106,0,hilly,2667,193.5,0,GC,0.2177,0,0
2023,3,Antonio Pedrero,107,0,hilly,2667,193.5,751,GC,0.2177,3,77
2023,3,Adrien Petit,108,0,hilly,2667,193.5,1952,Classic,0.2824,9,15
2023,3,Dion Smith,109,0,hilly,2667,193.5,642,Hills,0.2824,2,50
2023,3,Ben Turner,110,0,hilly,2667,193.5,113,Hills,0.3119,3,189
2023,3,Mathieu Burgaudeau,111,0,hilly,2667,193.5,616,Hills,0.3236,5,35
2023,3,Page not found,112,0,hilly,2667,193.5,0,Climber,0.3236,0,0
2023,3,Rémi Cavagna,113,0,hilly,2667,193.5,347,TT,0.3236,13,124
2023,3,Silvan Dillier,114,0,hilly,2667,193.5,698,Classic,0.3413,8,30
2023,3,Kevin Geniets,115,0,hilly,2667,193.5,787,Classic,0.3472,5,40
2023,3,Frederik Frison,116,0,hilly,2667,193.5,1065,Classic,0.3589,0,25
2023,3,Nick Schultz,117,0,hilly,2667,193.5,704,Climber,0.3707,3,50
2023,3,Pierre Latour,118,0,hilly,2667,193.5,1019,GC,0.3707,7,234
2023,3,Simon Clarke,119,0,hilly,2667,193.5,1108,Classic,0.3707,7,10
2023,3,Wout Poels,120,0,hilly,2667,193.5,387,Climber,0.3707,26,142
2023,3,Forbidden,121,0,hilly,2667,193.5,0,GC,0.3707,0,0
2023,3,Forbidden,122,0,hilly,2667,193.5,0,Classic,0.4531,0,0
2023,3,Florian Vermeersch,123,0,hilly,2667,193.5,80,Classic,0.4531,1,366
2023,3,Chris Hamilton,124,0,hilly,2667,193.5,456,GC,0.4531,0,82
2023,3,Simon Guglielmi,125,0,hilly,2667,193.5,977,Climber,0.4766,0,20
2023,3,Page not found,126,0,hilly,2667,193.5,0,Hills,0.4766,0,0
2023,3,Rasmus Tiller,127,0,hilly,2667,193.5,155,Classic,0.4766,6,257
2023,3,Clément Champoussin,128,0,hilly,2667,193.5,92,Climber,0.4766,3,360
2023,3,Ion Izagirre,129,0,hilly,2667,193.5,44,GC,0.4766,19,634
2023,3,Omar Fraile,130,0,hilly,2667,193.5,1948,Climber,0.4766,8,15
2023,3,Rui Costa,131,0,hilly,2667,193.5,479,GC,0.4766,33,0
2023,3,Chris Harper,132,0,hilly,2667,193.5,243,GC,0.4766,4,257
2023,3,Luke Durbridge,133,0,hilly,2667,193.5,770,TT,0.4766,15,30
2023,3,Yves Lampaert,134,0,hilly,2667,193.5,632,Classic,0.506,16,25
2023,3,Forbidden,135,0,hilly,2667,193.5,0,Classic,0.5413,0,0
2023,3,Forbidden,136,0,hilly,2667,193.5,0,Climber,0.5413,0,0
2023,3,Alberto Bettiol,137,0,hilly,2667,193.5,104,Classic,0.5413,9,141
2023,3,Pascal Eenkhoorn,138,0,hilly,2667,193.5,378,Classic,0.5413,5,50
2023,3,Anthony Turgis,139,0,hilly,2667,193.5,126,Classic,0.5413,7,312
2023,3,Patrick Konrad,140,0,hilly,2667,193.5,839,Climber,0.5413,3,35
2023,3,Page not found,141,0,hilly,2667,193.5,0,GC,0.5413,0,0
2023,3,Andrey Amador,142,0,hilly,2667,193.5,0,GC,0.5413,2,5
2023,3,Michał Kwiatkowski,143,0,hilly,2667,193.5,417,Classic,0.5413,32,40
2023,3,Tim Declercq,144,0,hilly,2667,193.5,0,Classic,0.5413,0,15
2023,3,Jack Haig,145,0,hilly,2667,193.5,618,GC,0.5413,2,60
2023,3,Marc Soler,146,0,hilly,2667,193.5,141,Climber,0.5413,11,184
2023,3,Forbidden,147,0,hilly,2667,193.5,0,GC,0.5413,0,0
2023,3,Dries Devenyns,148,0,hilly,2667,193.5,0,GC,0.5413,7,60
2023,3,Gianni Moscon,149,0,hilly,2667,193.5,557,Classic,0.5413,11,75
2023,3,Page not found,150,0,hilly,2667,193.5,0,Classic,0.5413,0,0
2023,3,Michael Gogl,151,0,hilly,2667,193.5,1022,Classic,0.5413,0,25
2023,3,Forbidden,152,0,hilly,2667,193.5,0,Hills,0.6061,0,0
2023,3,Page not found,153,0,hilly,2667,193.5,0,Hills,0.6708,0,0
2023,3,Jonas Gregaard,154,0,hilly,2667,193.5,1146,GC,0.6708,0,50
2023,3,Neilson Powless,155,0,hilly,2667,193.5,273,Classic,0.6708,8,0
2023,3,Quinn Simmons,156,0,hilly,2667,193.5,91,Hills,0.759,8,160
2023,3,Kevin Vermaerke,157,0,hilly,2667,193.5,175,GC,0.759,0,140
2023,3,Quinten Hermans,158,0,hilly,2667,193.5,127,Hills,0.759,3,184
2023,3,Matteo Jorgenson,159,0,hilly,2667,193.5,32,GC,0.759,5,590
2023,3,Alex Aranburu,160,0,hilly,2667,193.5,70,Classic,0.759,10,410
2023,3,Nans Peters,161,0,hilly,2667,193.5,917,Classic,0.759,3,90
2023,3,Matis Louvel,162,0,hilly,2667,193.5,472,Classic,0.759,2,49
2023,3,Gregor Mühlberger,163,0,hilly,2667,193.5,201,Climber,0.759,9,123
2023,3,Rigoberto Urán,164,0,hilly,2667,193.5,0,Climber,0.759,14,82
2023,3,Forbidden,165,0,hilly,2667,193.5,0,Classic,0.759,0,0
2023,3,Julian Alaphilippe,166,0,hilly,2667,193.5,58,Classic,0.759,45,57
2023,3,James Shaw,167,0,hilly,2667,193.5,619,GC,0.759,0,32
2023,3,John Degenkolb,168,0,hilly,2667,193.5,678,Classic,0.759,48,73
2023,3,Forbidden,169,0,hilly,2667,193.5,0,GC,0.759,0,0
2023,3,Laurent Pichon,170,0,hilly,2667,193.5,0,Classic,0.759,3,113
2023,3,Anthon Charmig,171,0,hilly,2667,193.5,159,GC,0.9473,2,233
2023,3,Mikkel Bjerg,172,0,hilly,2667,193.5,424,TT,0.9473,1,62
2023,3,Forbidden,173,0,hilly,2667,193.5,0,GC,0.9473,0,0
2023,3,Yevgeniy Fedorov,174,0,hilly,2667,193.5,132,Classic,1.0356,12,290
2023,4,Jasper Philipsen,1,1,flat,1427,181.8,8,Sprint,0.0,61,848
2023,4,Caleb Ewan,2,0,flat,1427,181.8,0,Sprint,0.0,65,70
2023,4,Phil Bauhaus,3,0,flat,1427,181.8,258,Sprint,0.0,22,107
2023,4,Bryan Coquard,4,0,flat,1427,181.8,145,Sprint,0.0,55,317
2023,4,Mark Cavendish,5,0,flat,1427,181.8,0,Sprint,0.0,165,190
2023,4,Page not found,6,0,flat,1427,181.8,0,Sprint,0.0,0,0
2023,4,Alexander Kristoff,7,0,flat,1427,181.8,633,Classic,0.0,98,380
2023,4,Luka Mezgec,8,0,flat,1427,181.8,760,Hills,0.0,19,31
2023,4,Page not found,9,0,flat,1427,181.8,0,Classic,0.0,0,0
2023,4,Mads Pedersen,10,0,flat,1427,181.8,28,Classic,0.0,60,488
2023,4,Corbin Strong,11,0,flat,1427,181.8,56,Hills,0.0,9,432
2023,4,Luca Mozzato,12,0,flat,1427,181.8,135,Classic,0.0,3,332
2023,4,Peter Sagan,13,0,flat,1427,181.8,0,Classic,0.0,121,0
2023,4,Dylan Groenewegen,14,0,flat,1427,181.8,34,Sprint,0.0,81,692
2023,4,Jordi Meeus,15,0,flat,1427,181.8,30,Classic,0.0,19,608
2023,4,Forbidden,16,0,flat,1427,181.8,0,TT,0.0,0,0
2023,4,Julian Alaphilippe,17,0,flat,1427,181.8,58,Classic,0.0,45,57
2023,4,Christophe Laporte,18,0,flat,1427,181.8,49,Classic,0.0,34,554
2023,4,Biniam Girmay,19,0,flat,1427,181.8,54,Classic,0.0,18,413
2023,4,Mike Teunissen,20,0,flat,1427,181.8,143,Classic,0.0,8,199
2023,4,Sam Welsford,21,0,flat,1427,181.8,255,Sprint,0.0,13,255
2023,4,Forbidden,22,0,flat,1427,181.8,0,Classic,0.0,0,0
2023,4,Matteo Trentin,23,0,flat,1427,181.8,73,Classic,0.0,32,295
2023,4,Tadej Pogačar,24,0,flat,1427,181.8,1,Climber,0.0,117,1770
2023,4,Jonas Vingegaard,25,0,flat,1427,181.8,2,GC,0.0,54,1579
2023,4,Page not found,26,0,flat,1427,181.8,0,Climber,0.0,0,0
2023,4,Kasper Asgreen,27,0,flat,1427,181.8,530,TT,0.0,14,64
2023,4,Jai Hindley,28,0,flat,1427,181.8,35,Climber,0.0,9,492
2023,4,Forbidden,29,0,flat,1427,181.8,0,Classic,0.0,0,0
2023,4,Nikias Arndt,30,0,flat,1427,181.8,1595,Hills,0.0,7,10
2023,4,Matis Louvel,31,0,flat,1427,181.8,472,Classic,0.0,2,49
2023,4,Jasper Stuyven,32,0,flat,1427,181.8,65,Classic,0.0,9,540
2023,4,Dion Smith,33,0,flat,1427,181.8,642,Hills,0.0,2,50
2023,4,Elmar Reinders,34,0,flat,1427,181.8,484,Classic,0.0,0,91
2023,4,Luke Durbridge,35,0,flat,1427,181.8,770,TT,0.0,15,30
2023,4,Jonas Rickaert,36,0,flat,1427,181.8,663,Classic,0.0,1,25
2023,4,Cees Bol,37,0,flat,1427,181.8,396,Sprint,0.0,6,136
2023,4,Adrien Petit,38,0,flat,1427,181.8,1952,Classic,0.0,9,15
2023,4,Alexis Renard,39,0,flat,1427,181.8,173,Classic,0.0,0,284
2023,4,Valentin Madouas,40,0,flat,1427,181.8,187,Classic,0.0,7,78
2023,4,Ramon Sinkeldam,41,0,flat,1427,181.8,0,Classic,0.0,7,0
2023,4,Quentin Pacher,42,0,flat,1427,181.8,572,Hills,0.0,0,72
2023,4,Stefan Küng,43,0,flat,1427,181.8,369,TT,0.0,30,20
2023,4,Alex Kirsch,44,0,flat,1427,181.8,1125,TT,0.0,2,17
2023,4,Simon Yates,45,0,flat,1427,181.8,208,Climber,0.0,36,928
2023,4,Adam Yates,46,0,flat,1427,181.8,50,Climber,0.0,34,390
2023,4,Michael Woods,47,0,flat,1427,181.8,1143,Climber,0.0,16,0
2023,4,David Gaudu,48,0,flat,1427,181.8,308,Climber,0.0,13,71
2023,4,Romain Bardet,49,0,flat,1427,181.8,0,Climber,0.0,11,0
2023,4,Guillaume Martin,50,0,flat,1427,181.8,162,Climber,0.0,11,215
2023,4,Tony Gallopin,51,0,flat,1427,181.8,0,Classic,0.0,12,175
2023,4,Lilian Calmejane,52,0,flat,1427,181.8,0,GC,0.0,12,0
2023,4,Giulio Ciccone,53,0,flat,1427,181.8,25,Climber,0.0,13,439
2023,4,Krists Neilands,54,0,flat,1427,181.8,358,Classic,0.0,9,106
2023,4,Carlos Rodríguez,55,0,flat,1427,181.8,0,GC,0.0,0,0
2023,4,Emanuel Buchmann,56,0,flat,1427,181.8,667,GC,0.0,5,0
2023,4,Anthony Perez,57,0,flat,1427,181.8,1301,Classic,0.0,5,0
2023,4,Ruben Guerreiro,58,0,flat,1427,181.8,1413,Climber,0.0,5,161
2023,4,Dylan Teuns,59,0,flat,1427,181.8,366,GC,0.0,14,74
2023,4,Louis Meintjes,60,0,flat,1427,181.8,599,GC,0.0,7,205
2023,4,Hugo Houle,61,0,flat,1427,181.8,812,GC,0.0,3,25
2023,4,Sepp Kuss,62,0,flat,1427,181.8,69,Climber,0.0,12,228
2023,4,Clément Berthet,63,0,flat,1427,181.8,349,Climber,0.0,0,92
2023,4,Daniel Oss,64,0,flat,1427,181.8,0,Classic,0.0,2,0
2023,4,Ben Turner,65,0,flat,1427,181.8,113,Hills,0.0,3,189
2023,4,Tom Pidcock,66,0,flat,1427,181.8,9,Classic,0.0,13,821
2023,4,Forbidden,67,0,flat,1427,181.8,0,GC,0.0,0,0
2023,4,Michał Kwiatkowski,68,0,flat,1427,181.8,417,Classic,0.0,32,40
2023,4,Forbidden,69,0,flat,1427,181.8,0,GC,0.0,0,0
